Shooter ID,Shooter position,Defender ID,Defender position,Defend Success,Shooter Cluster,Defender Cluster
202326,C,101106,C,1,4,2
1626161,C,203105,C,1,2,2
202326,C,203105,C,1,4,2
202326,C,203105,C,1,4,2
202326,C,203105,C,1,4,2
202326,C,203105,C,1,4,2
202326,C,101106,C,1,4,2
2585,C,1626157,C,0,0,1
1626157,C,2585,C,0,1,0
1626157,C,2585,C,0,1,0
1626157,C,2585,C,0,1,0
1626157,C,2585,C,0,1,0
2585,C,1626157,C,1,0,1
1626157,C,2585,C,1,1,0
2585,C,1626157,C,1,0,1
1626157,C,2585,C,1,1,0
2585,C,1626157,C,1,0,1
2585,C,1626157,C,1,0,1
201599,C,201582,C,0,2,1
201600,C,201599,C,0,0,2
201600,C,201599,C,0,0,2
201599,C,201600,C,0,2,0
201600,C,201599,C,1,0,2
1626143,C,202684,C,0,4,2
1626143,C,202389,C,0,4,1
1626143,C,202684,C,0,4,2
1626143,C,202684,C,0,4,2
1626143,C,202684,C,0,4,2
1626143,C,202684,C,0,4,2
202684,C,1626143,C,0,2,4
203457,C,202684,C,0,0,2
202684,C,203457,C,0,2,0
1626143,C,202684,C,0,4,2
1626143,C,202684,C,1,4,2
1626143,C,202389,C,1,4,1
1626143,C,202684,C,1,4,2
1626143,C,202684,C,1,4,2
202684,C,203457,C,1,2,0
1626143,C,202684,C,1,4,2
202684,C,203457,C,1,2,0
201188,C,203482,C,0,4,3
201188,C,203482,C,1,4,3
201188,C,203482,C,1,4,3
203482,C,201188,C,1,3,4
2730,C,101133,C,0,2,2
2730,C,101133,C,0,2,2
2730,C,101133,C,0,2,2
101133,C,2730,C,0,2,2
201941,C,2730,C,0,1,2
2730,C,201941,C,0,2,1
201941,C,203991,C,0,1,2
201941,C,203991,C,0,1,2
101133,C,2730,C,0,2,2
2730,C,101133,C,0,2,2
101133,C,2730,C,0,2,2
101133,C,2730,C,0,2,2
201941,C,2730,C,0,1,2
101133,C,2730,C,0,2,2
2730,C,101133,C,0,2,2
101133,C,2730,C,1,2,2
2730,C,101133,C,1,2,2
201941,C,203991,C,1,1,2
201941,C,2730,C,1,1,2
2730,C,101133,C,1,2,2
2730,C,201941,C,1,2,1
201941,C,2730,C,1,1,2
202328,C,201577,C,0,4,1
202328,C,201577,C,0,4,1
202328,C,201577,C,0,4,1
201577,C,202328,C,0,1,4
202328,C,201577,C,0,4,1
202328,C,201577,C,0,4,1
201577,C,202328,C,0,1,4
202328,C,201577,C,0,4,1
201577,C,202328,C,0,1,4
202328,C,201577,C,0,4,1
202328,C,201577,C,0,4,1
201577,C,202328,C,1,1,4
201577,C,202328,C,1,1,4
203089,C,201577,C,1,1,1
201577,C,203089,C,1,1,1
202328,C,201577,C,1,4,1
202328,C,201577,C,1,4,1
201577,C,202328,C,1,1,4
202328,C,201577,C,1,4,1
202328,C,201577,C,1,4,1
203469,C,203999,C,0,1,1
203469,C,203999,C,0,1,1
203469,C,203999,C,0,1,1
201150,C,203999,C,0,3,1
203469,C,203999,C,0,1,1
203999,C,203469,C,0,1,1
203999,C,203469,C,0,1,1
1626163,C,203999,C,0,3,1
203469,C,203999,C,1,1,1
203469,C,203999,C,1,1,1
203530,C,1626163,C,1,1,3
201150,C,203530,C,1,3,1
203469,C,203999,C,1,1,1
203999,C,203469,C,1,1,1
203469,C,203999,C,1,1,1
201150,C,203999,C,1,3,1
203500,C,203086,C,0,2,3
203500,C,203086,C,0,2,3
203500,C,203486,C,0,2,0
203500,C,203486,C,0,2,0
203500,C,203486,C,0,2,0
203486,C,203500,C,0,0,2
203486,C,203500,C,0,0,2
203486,C,203500,C,0,0,2
203486,C,203500,C,1,0,2
203086,C,203500,C,1,3,2
203486,C,203500,C,1,0,2
203486,C,203500,C,1,0,2
203486,C,203500,C,1,0,2
203497,C,201579,C,0,2,0
201579,C,203497,C,1,0,2
201579,C,203497,C,1,0,2
201579,C,203497,C,1,0,2
201579,C,203497,C,1,0,2
201572,C,1495,C,0,4,1
1495,C,201572,C,0,1,4
1495,C,201572,C,0,1,4
201572,C,1495,C,0,4,1
201572,C,1495,C,0,4,1
201572,C,1495,C,0,4,1
1495,C,201572,C,0,1,4
201572,C,1495,C,1,4,1
1495,C,201572,C,1,1,4
201572,C,1495,C,1,4,1
201572,C,1495,C,1,4,1
201572,C,1495,C,1,4,1
201572,C,1495,C,1,4,1
101133,C,2199,C,0,2,0
2199,C,101133,C,1,0,2
2199,C,101133,C,1,0,2
2199,C,101133,C,1,0,2
101133,C,2199,C,1,2,0
203083,C,1495,C,0,2,1
203083,C,1495,C,0,2,1
203382,C,1495,C,0,1,1
1495,C,203083,C,0,1,2
1495,C,203382,C,0,1,1
1495,C,203083,C,0,1,2
203083,C,1495,C,0,2,1
203083,C,1495,C,0,2,1
1495,C,203382,C,0,1,1
203382,C,1495,C,0,1,1
1495,C,203083,C,1,1,2
203083,C,1495,C,1,2,1
1495,C,203083,C,1,1,2
1495,C,203083,C,1,1,2
203382,C,1495,C,1,1,1
203382,C,1495,C,1,1,1
203083,C,1495,C,1,2,1
201188,C,2730,C,0,4,2
2730,C,201188,C,0,2,4
201188,C,2730,C,0,4,2
2730,C,201188,C,0,2,4
201188,C,2730,C,0,4,2
201188,C,203991,C,0,4,2
2730,C,201188,C,0,2,4
201188,C,2730,C,0,4,2
2730,C,201188,C,0,2,4
201188,C,2730,C,1,4,2
2730,C,201188,C,1,2,4
201188,C,2730,C,1,4,2
201188,C,2730,C,1,4,2
201188,C,2730,C,1,4,2
203991,C,201188,C,1,2,4
201188,C,203991,C,1,4,2
201188,C,2730,C,1,4,2
201149,C,202328,C,0,0,4
202328,C,201149,C,1,4,0
202328,C,201149,C,1,4,0
1626157,C,203500,C,0,1,2
203500,C,1626157,C,0,2,1
203500,C,1626157,C,0,2,1
203500,C,1626157,C,0,2,1
1626157,C,203500,C,0,1,2
202683,C,203476,C,0,2,0
202683,C,1626157,C,0,2,1
202683,C,1626157,C,0,2,1
202683,C,1626157,C,0,2,1
1626157,C,203500,C,0,1,2
202683,C,203476,C,0,2,0
203476,C,202683,C,0,0,2
202683,C,203476,C,0,2,0
1626157,C,203500,C,1,1,2
1626157,C,203500,C,1,1,2
1626157,C,203500,C,1,1,2
1626157,C,203500,C,1,1,2
202683,C,203476,C,1,2,0
1626157,C,202683,C,1,1,2
1626157,C,202683,C,1,1,2
1626157,C,203500,C,1,1,2
203476,C,202683,C,1,0,2
202683,C,203476,C,1,2,0
2585,C,202684,C,0,0,2
2585,C,202684,C,0,0,2
2585,C,202389,C,0,0,1
202684,C,2585,C,1,2,0
2585,C,202684,C,1,0,2
2585,C,202684,C,1,0,2
201579,C,201600,C,0,0,0
201579,C,201600,C,0,0,0
201579,C,201600,C,0,0,0
201579,C,201600,C,1,0,0
201582,C,201579,C,1,1,0
201579,C,201600,C,1,0,0
201579,C,201600,C,1,0,0
201600,C,201579,C,1,0,0
201579,C,201600,C,1,0,0
201579,C,201582,C,1,0,1
203469,C,201143,C,0,1,1
203469,C,201168,C,0,1,1
1626163,C,201143,C,0,3,1
201168,C,203469,C,0,1,1
201143,C,203469,C,0,1,1
203469,C,201143,C,0,1,1
203469,C,201143,C,0,1,1
203469,C,201168,C,0,1,1
201150,C,201168,C,0,3,1
201168,C,201150,C,0,1,3
201168,C,203469,C,1,1,1
1626163,C,201168,C,1,3,1
203469,C,201168,C,1,1,1
203469,C,201143,C,1,1,1
201143,C,203469,C,1,1,1
1626163,C,201143,C,1,3,1
1626163,C,201143,C,1,3,1
201150,C,201168,C,1,3,1
201572,C,201577,C,0,4,1
201572,C,201577,C,0,4,1
201577,C,201572,C,0,1,4
201577,C,201572,C,0,1,4
201572,C,201577,C,0,4,1
201577,C,201572,C,0,1,4
201577,C,201572,C,0,1,4
201572,C,201577,C,0,4,1
201572,C,201577,C,0,4,1
201572,C,201577,C,0,4,1
201577,C,201572,C,1,1,4
201572,C,201577,C,1,4,1
201577,C,201572,C,1,1,4
201572,C,201577,C,1,4,1
201572,C,201577,C,1,4,1
201572,C,201577,C,1,4,1
200745,C,201577,C,1,4,1
203482,C,201941,C,0,3,1
201941,C,203482,C,0,1,3
201941,C,203482,C,0,1,3
201941,C,203482,C,0,1,3
203482,C,201941,C,1,3,1
203482,C,201941,C,1,3,1
1626157,C,203991,C,0,1,2
1626157,C,203991,C,0,1,2
203476,C,203991,C,0,0,2
203991,C,1626157,C,0,2,1
1626157,C,2730,C,0,1,2
203476,C,203991,C,0,0,2
1626157,C,2730,C,0,1,2
1626157,C,203991,C,1,1,2
203476,C,203991,C,1,0,2
203476,C,203991,C,1,0,2
203476,C,2730,C,1,0,2
203476,C,203991,C,1,0,2
203476,C,2730,C,1,0,2
2730,C,203476,C,1,2,0
203476,C,2730,C,1,0,2
203991,C,1626157,C,1,2,1
1626157,C,2730,C,1,1,2
101106,C,203999,C,0,2,1
203999,C,101106,C,0,1,2
203105,C,203999,C,0,2,1
101106,C,203999,C,0,2,1
203086,C,203497,C,0,3,2
203497,C,203486,C,1,2,0
203497,C,203486,C,1,2,0
203486,C,203497,C,1,0,2
203486,C,203497,C,1,0,2
203497,C,203486,C,1,2,0
203497,C,203486,C,1,2,0
203086,C,203497,C,1,3,2
203497,C,203486,C,1,2,0
201600,C,202326,C,0,0,4
203076,C,201585,C,0,4,1
201585,C,201582,C,0,1,1
201585,C,201582,C,0,1,1
203076,C,202326,C,0,4,4
202326,C,201600,C,0,4,0
201600,C,202326,C,0,0,4
202326,C,201600,C,0,4,0
201600,C,202326,C,0,0,4
202326,C,201600,C,0,4,0
203076,C,201585,C,0,4,1
201585,C,203076,C,0,1,4
202326,C,201600,C,0,4,0
203076,C,202326,C,0,4,4
202326,C,203076,C,0,4,4
202326,C,201600,C,0,4,0
202326,C,201600,C,0,4,0
203076,C,1626161,C,0,4,2
202326,C,201600,C,1,4,0
202326,C,201600,C,1,4,0
202326,C,203076,C,1,4,4
202326,C,201600,C,1,4,0
203076,C,201585,C,1,4,1
201600,C,201585,C,1,0,1
201600,C,201585,C,1,0,1
203076,C,202326,C,1,4,4
202326,C,203076,C,1,4,4
202326,C,201600,C,1,4,0
202326,C,201600,C,1,4,0
201585,C,201600,C,1,1,0
203076,C,201585,C,1,4,1
203076,C,202326,C,1,4,4
202326,C,201600,C,1,4,0
203076,C,201585,C,1,4,1
202326,C,201600,C,1,4,0
201585,C,203076,C,1,1,4
203076,C,201585,C,1,4,1
202326,C,201600,C,1,4,0
202326,C,201582,C,1,4,1
202326,C,201582,C,1,4,1
203076,C,1626161,C,1,4,2
203076,C,202326,C,1,4,4
203076,C,1626161,C,1,4,2
203076,C,1626161,C,1,4,2
202326,C,201600,C,1,4,0
203076,C,1626161,C,1,4,2
201600,C,1626161,C,1,0,2
202326,C,203076,C,1,4,4
203076,C,1626161,C,1,4,2
202326,C,203076,C,1,4,4
1626161,C,203497,C,0,2,2
202326,C,203497,C,0,4,2
202326,C,203497,C,0,4,2
202326,C,203497,C,0,4,2
202326,C,203497,C,0,4,2
202326,C,203497,C,0,4,2
201585,C,203497,C,1,1,2
203497,C,202326,C,1,2,4
202326,C,203497,C,1,4,2
202326,C,203497,C,1,4,2
203497,C,202326,C,1,2,4
202326,C,203497,C,1,4,2
202326,C,203497,C,1,4,2
202326,C,203497,C,1,4,2
101106,C,201579,C,0,2,0
101106,C,201579,C,0,2,0
201579,C,101106,C,0,0,2
201579,C,101106,C,1,0,2
101106,C,201579,C,1,2,0
203500,C,1626157,C,0,2,1
1626157,C,203500,C,0,1,2
202683,C,1626157,C,0,2,1
1626157,C,203500,C,0,1,2
203500,C,1626157,C,0,2,1
1626157,C,202683,C,0,1,2
202683,C,1626157,C,0,2,1
1626157,C,202683,C,0,1,2
1626157,C,203500,C,1,1,2
1626157,C,203500,C,1,1,2
1626157,C,203500,C,1,1,2
1626157,C,203500,C,1,1,2
202683,C,1626157,C,1,2,1
203500,C,1626157,C,1,2,1
203500,C,1626157,C,1,2,1
1626157,C,203500,C,1,1,2
1626157,C,203500,C,1,1,2
203500,C,1626157,C,1,2,1
203476,C,202683,C,1,0,2
202683,C,203476,C,1,2,0
1626157,C,203500,C,1,1,2
1626157,C,203500,C,1,1,2
201572,C,203486,C,0,4,0
201572,C,203486,C,0,4,0
200745,C,203086,C,0,4,3
201572,C,203486,C,0,4,0
201572,C,203486,C,0,4,0
201572,C,203486,C,0,4,0
201572,C,203486,C,0,4,0
203486,C,201572,C,0,0,4
200745,C,203086,C,0,4,3
200745,C,203086,C,0,4,3
203486,C,201572,C,1,0,4
201572,C,203486,C,1,4,0
203086,C,200745,C,1,3,4
203086,C,201572,C,1,3,4
201572,C,203486,C,1,4,0
203486,C,201572,C,1,0,4
201572,C,203486,C,1,4,0
201149,C,2585,C,0,0,0
2585,C,201149,C,0,0,0
203076,C,203469,C,0,4,1
203076,C,201150,C,0,4,3
201150,C,201582,C,0,3,1
201582,C,201150,C,0,1,3
201582,C,201150,C,0,1,3
201150,C,203076,C,0,3,4
203076,C,1626163,C,0,4,3
203469,C,203076,C,0,1,4
203076,C,203469,C,0,4,1
1626163,C,203076,C,0,3,4
203076,C,1626163,C,0,4,3
203469,C,201600,C,1,1,0
203469,C,201600,C,1,1,0
203469,C,203076,C,1,1,4
201150,C,201582,C,1,3,1
201150,C,203076,C,1,3,4
201150,C,203076,C,1,3,4
201600,C,203469,C,1,0,1
203469,C,203076,C,1,1,4
203076,C,203469,C,1,4,1
203076,C,203469,C,1,4,1
202328,C,201143,C,0,4,1
202328,C,201143,C,0,4,1
201143,C,202328,C,0,1,4
201143,C,202328,C,0,1,4
201143,C,202328,C,0,1,4
202328,C,201143,C,0,4,1
201143,C,202328,C,0,1,4
202328,C,201143,C,1,4,1
201143,C,203089,C,1,1,1
201143,C,203089,C,1,1,1
202328,C,201143,C,1,4,1
201143,C,203089,C,1,1,1
202328,C,201168,C,1,4,1
201143,C,203089,C,1,1,1
201143,C,203089,C,1,1,1
201143,C,203089,C,1,1,1
201143,C,202328,C,1,1,4
201143,C,202328,C,1,1,4
202328,C,201143,C,1,4,1
201143,C,202328,C,1,1,4
202328,C,201143,C,1,4,1
201168,C,203089,C,1,1,1
203089,C,201143,C,1,1,1
203089,C,201143,C,1,1,1
202328,C,201143,C,1,4,1
202328,C,201143,C,1,4,1
202355,C,203999,C,0,2,1
203999,C,202355,C,0,1,2
203999,C,202355,C,0,1,2
202355,C,203999,C,0,2,1
202355,C,203999,C,0,2,1
202355,C,203999,C,0,2,1
202355,C,203999,C,1,2,1
202355,C,203999,C,1,2,1
203999,C,202355,C,1,1,2
202355,C,203999,C,1,2,1
203999,C,202355,C,1,1,2
2730,C,202389,C,0,2,1
2730,C,202389,C,0,2,1
2730,C,202684,C,0,2,2
2730,C,202389,C,0,2,1
202389,C,2730,C,0,1,2
202684,C,2730,C,0,2,2
202684,C,2730,C,0,2,2
2730,C,202389,C,1,2,1
2730,C,202389,C,1,2,1
203991,C,202684,C,1,2,2
2730,C,202684,C,1,2,2
2730,C,202684,C,1,2,2
1626143,C,201577,C,0,4,1
201577,C,1626143,C,0,1,4
201577,C,1626143,C,0,1,4
201577,C,1626143,C,0,1,4
1626143,C,201577,C,0,4,1
1626143,C,201577,C,0,4,1
1626143,C,201577,C,0,4,1
1626143,C,201577,C,0,4,1
201577,C,1626143,C,0,1,4
201577,C,1626143,C,0,1,4
1626143,C,201577,C,0,4,1
1626143,C,201577,C,0,4,1
1626143,C,201577,C,0,4,1
201577,C,203457,C,0,1,0
1626143,C,201577,C,1,4,1
1626143,C,201577,C,1,4,1
201577,C,1626143,C,1,1,4
1626143,C,201577,C,1,4,1
1626143,C,201577,C,1,4,1
1626143,C,201577,C,1,4,1
1626143,C,201577,C,1,4,1
201577,C,1626143,C,1,1,4
201577,C,1626143,C,1,1,4
1626143,C,201577,C,1,4,1
201577,C,203457,C,1,1,0
203469,C,203497,C,0,1,2
203497,C,203469,C,0,2,1
203497,C,203469,C,0,2,1
203497,C,201150,C,0,2,3
203497,C,1626163,C,0,2,3
203469,C,203497,C,0,1,2
203497,C,203469,C,0,2,1
203497,C,203469,C,0,2,1
203469,C,203497,C,1,1,2
203469,C,203497,C,1,1,2
203469,C,203497,C,1,1,2
1626163,C,203497,C,1,3,2
203469,C,203497,C,1,1,2
201150,C,203497,C,1,3,2
203497,C,203469,C,1,2,1
203486,C,101162,C,0,0,1
203086,C,101162,C,0,3,1
101162,C,203086,C,0,1,3
101162,C,203486,C,0,1,0
203486,C,101162,C,0,0,1
101162,C,203086,C,0,1,3
101162,C,203486,C,1,1,0
101162,C,203486,C,1,1,0
203486,C,101162,C,1,0,1
203486,C,101162,C,1,0,1
203486,C,101162,C,1,0,1
203486,C,101162,C,1,0,1
201600,C,201188,C,0,0,4
201188,C,203076,C,0,4,4
203076,C,201188,C,0,4,4
201188,C,203076,C,0,4,4
201600,C,201188,C,0,0,4
201188,C,201600,C,0,4,0
201188,C,201600,C,0,4,0
201188,C,201582,C,0,4,1
201188,C,203076,C,0,4,4
203076,C,201188,C,0,4,4
201188,C,203076,C,1,4,4
201188,C,203076,C,1,4,4
201188,C,203076,C,1,4,4
203076,C,201188,C,1,4,4
201188,C,201600,C,1,4,0
201188,C,203076,C,1,4,4
203076,C,201188,C,1,4,4
201188,C,203076,C,1,4,4
203076,C,201188,C,1,4,4
201143,C,202696,C,0,1,1
201168,C,202696,C,0,1,1
202696,C,201168,C,0,1,1
202696,C,201168,C,0,1,1
201168,C,202696,C,0,1,1
202696,C,201168,C,0,1,1
202696,C,201143,C,0,1,1
201143,C,202696,C,0,1,1
202696,C,201143,C,1,1,1
201168,C,202696,C,1,1,1
202696,C,201168,C,1,1,1
201168,C,202696,C,1,1,1
201143,C,202696,C,1,1,1
202696,C,201143,C,1,1,1
202696,C,201143,C,1,1,1
202696,C,201168,C,1,1,1
202685,C,201572,C,0,2,4
201572,C,202685,C,0,4,2
201572,C,202685,C,0,4,2
201572,C,202685,C,0,4,2
201572,C,202685,C,0,4,2
201572,C,202685,C,0,4,2
201572,C,202685,C,0,4,2
201572,C,202685,C,0,4,2
202685,C,201572,C,0,2,4
201572,C,202685,C,0,4,2
201572,C,202685,C,0,4,2
201572,C,202685,C,1,4,2
201572,C,202685,C,1,4,2
202685,C,201572,C,1,2,4
202685,C,201572,C,1,2,4
202685,C,201572,C,1,2,4
202685,C,201572,C,1,2,4
202685,C,201572,C,1,2,4
202685,C,201572,C,1,2,4
201572,C,202685,C,1,4,2
201572,C,202685,C,1,4,2
201572,C,202685,C,1,4,2
202685,C,201572,C,1,2,4
201572,C,202685,C,1,4,2
203105,C,202684,C,0,2,2
203105,C,202684,C,0,2,2
202389,C,101106,C,1,1,2
2585,C,203482,C,1,0,3
2585,C,203482,C,1,0,3
201599,C,2730,C,0,2,2
2730,C,201599,C,0,2,2
2730,C,201599,C,0,2,2
201599,C,2730,C,0,2,2
2730,C,201599,C,0,2,2
201599,C,2730,C,0,2,2
2730,C,201599,C,0,2,2
2730,C,201599,C,0,2,2
201599,C,2730,C,0,2,2
2730,C,201599,C,0,2,2
2730,C,201599,C,1,2,2
201599,C,2730,C,1,2,2
203991,C,201599,C,1,2,2
2730,C,201599,C,1,2,2
2730,C,201599,C,1,2,2
2730,C,201599,C,1,2,2
202328,C,202355,C,0,4,2
202328,C,202355,C,0,4,2
202355,C,203089,C,0,2,1
202355,C,203089,C,0,2,1
202355,C,202328,C,0,2,4
202328,C,202355,C,0,4,2
202328,C,202355,C,0,4,2
202355,C,202328,C,0,2,4
202355,C,202328,C,1,2,4
202328,C,202355,C,1,4,2
202328,C,202355,C,1,4,2
202328,C,202355,C,1,4,2
1626157,C,201600,C,0,1,0
1626157,C,201600,C,0,1,0
1626157,C,201600,C,0,1,0
203076,C,1626157,C,0,4,1
203476,C,203076,C,0,0,4
1626157,C,201582,C,0,1,1
201600,C,203476,C,0,0,0
203476,C,203076,C,0,0,4
203076,C,1626157,C,0,4,1
1626157,C,203076,C,0,1,4
1626157,C,203076,C,0,1,4
203076,C,1626157,C,0,4,1
1626157,C,201600,C,1,1,0
1626157,C,203076,C,1,1,4
203076,C,1626157,C,1,4,1
1626157,C,203076,C,1,1,4
201582,C,1626157,C,1,1,1
203076,C,1626157,C,1,4,1
1626157,C,203076,C,1,1,4
1626157,C,203076,C,1,1,4
203076,C,1626157,C,1,4,1
203076,C,1626157,C,1,4,1
203076,C,1626157,C,1,4,1
201582,C,203476,C,1,1,0
201600,C,203476,C,1,0,0
1626157,C,203076,C,1,1,4
203076,C,1626157,C,1,4,1
203076,C,1626157,C,1,4,1
203530,C,202683,C,0,1,2
202683,C,203999,C,0,2,1
202683,C,203530,C,0,2,1
203500,C,203999,C,1,2,1
203500,C,203530,C,1,2,1
202683,C,203530,C,1,2,1
201941,C,2199,C,0,1,0
203458,C,201941,C,1,0,1
201941,C,203458,C,1,1,0
203458,C,201941,C,1,0,1
201941,C,203458,C,1,1,0
201941,C,2199,C,1,1,0
1626143,C,202696,C,0,4,1
202696,C,1626143,C,0,1,4
202696,C,1626143,C,0,1,4
202696,C,203457,C,0,1,0
1626143,C,202696,C,0,4,1
202696,C,1626143,C,0,1,4
1626143,C,202696,C,0,4,1
1626143,C,202696,C,0,4,1
202696,C,1626143,C,0,1,4
1626143,C,202696,C,0,4,1
202696,C,1626143,C,0,1,4
1626143,C,202696,C,0,4,1
1626143,C,202696,C,0,4,1
202696,C,1626143,C,0,1,4
1626143,C,202696,C,0,4,1
1626143,C,202696,C,0,4,1
202696,C,1626143,C,1,1,4
1626143,C,202696,C,1,4,1
1626143,C,202696,C,1,4,1
202696,C,1626143,C,1,1,4
1626143,C,202696,C,1,4,1
202696,C,1626143,C,1,1,4
1626143,C,202696,C,1,4,1
202696,C,1626143,C,1,1,4
1626143,C,202696,C,1,4,1
1626143,C,202696,C,1,4,1
1626143,C,202696,C,1,4,1
202696,C,1626143,C,1,1,4
101162,C,202355,C,0,1,2
202355,C,101162,C,0,2,1
101162,C,202355,C,0,1,2
101162,C,202355,C,1,1,2
201572,C,202389,C,0,4,1
201572,C,202389,C,0,4,1
201572,C,202389,C,0,4,1
202684,C,201572,C,0,2,4
201572,C,202684,C,0,4,2
202684,C,201572,C,0,2,4
201572,C,202389,C,0,4,1
202389,C,201572,C,0,1,4
202389,C,201572,C,0,1,4
201572,C,202389,C,0,4,1
200745,C,202684,C,0,4,2
202684,C,200745,C,0,2,4
201572,C,202684,C,0,4,2
201572,C,202684,C,0,4,2
202684,C,201572,C,0,2,4
202389,C,201572,C,1,1,4
201572,C,202389,C,1,4,1
201572,C,202389,C,1,4,1
201572,C,202684,C,1,4,2
201572,C,202684,C,1,4,2
202684,C,201572,C,1,2,4
202389,C,201572,C,1,1,4
201572,C,202389,C,1,4,1
201577,C,203497,C,0,1,2
203497,C,201577,C,0,2,1
201577,C,203497,C,0,1,2
203497,C,201577,C,0,2,1
201577,C,203497,C,0,1,2
201577,C,203497,C,0,1,2
201577,C,203497,C,0,1,2
203497,C,201577,C,0,2,1
203497,C,201577,C,0,2,1
201577,C,203497,C,0,1,2
201577,C,203497,C,0,1,2
201577,C,203497,C,1,1,2
203497,C,201577,C,1,2,1
201577,C,203497,C,1,1,2
203497,C,201577,C,1,2,1
201577,C,203497,C,1,1,2
203497,C,201577,C,1,2,1
203497,C,201577,C,1,2,1
203482,C,202685,C,0,3,2
203482,C,202685,C,1,3,2
203083,C,203991,C,0,2,2
203991,C,203083,C,0,2,2
203083,C,203991,C,0,2,2
203991,C,203083,C,0,2,2
203382,C,203991,C,0,1,2
203991,C,203382,C,0,2,1
203382,C,203991,C,0,1,2
203991,C,203083,C,0,2,2
203991,C,203083,C,1,2,2
203991,C,203083,C,1,2,2
203991,C,203083,C,1,2,2
203083,C,203991,C,1,2,2
203991,C,203382,C,1,2,1
203991,C,203382,C,1,2,1
203991,C,203382,C,1,2,1
203382,C,203991,C,1,1,2
203991,C,203382,C,1,2,1
203991,C,203083,C,1,2,2
203500,C,203469,C,0,2,1
201150,C,203500,C,0,3,2
202683,C,201150,C,0,2,3
1626163,C,202683,C,0,3,2
202683,C,201150,C,0,2,3
201150,C,202683,C,0,3,2
203500,C,201150,C,0,2,3
1626163,C,203500,C,0,3,2
203469,C,203500,C,1,1,2
203469,C,203500,C,1,1,2
202683,C,201150,C,1,2,3
201150,C,202683,C,1,3,2
202683,C,1626163,C,1,2,3
202683,C,201150,C,1,2,3
203500,C,203469,C,1,2,1
203469,C,203500,C,1,1,2
203500,C,203469,C,1,2,1
201150,C,202683,C,1,3,2
201150,C,202683,C,1,3,2
201150,C,203500,C,1,3,2
201150,C,203500,C,1,3,2
1626157,C,2585,C,0,1,0
2585,C,1626157,C,0,0,1
1626157,C,2585,C,0,1,0
203476,C,2585,C,0,0,0
1626157,C,2585,C,0,1,0
1626157,C,2585,C,0,1,0
1626157,C,2585,C,1,1,0
1626157,C,2585,C,1,1,0
201579,C,1626161,C,0,0,2
201579,C,202326,C,0,0,4
202326,C,201579,C,0,4,0
202326,C,201579,C,0,4,0
202326,C,201579,C,1,4,0
201579,C,202326,C,1,0,4
202326,C,201579,C,1,4,0
202326,C,201579,C,1,4,0
202326,C,201579,C,1,4,0
201579,C,202326,C,1,0,4
202326,C,201579,C,1,4,0
202326,C,201579,C,1,4,0
203486,C,201143,C,0,0,1
203486,C,201143,C,0,0,1
201143,C,203486,C,0,1,0
203486,C,201143,C,0,0,1
201143,C,203486,C,0,1,0
201143,C,203486,C,0,1,0
201143,C,203486,C,1,1,0
201168,C,203486,C,1,1,0
201143,C,203486,C,1,1,0
203486,C,201143,C,1,0,1
203486,C,201168,C,1,0,1
201168,C,203086,C,1,1,3
203486,C,201143,C,1,0,1
201143,C,203486,C,1,1,0
201600,C,203083,C,0,0,2
203083,C,201600,C,0,2,0
201582,C,203083,C,0,1,2
203382,C,201582,C,0,1,1
203076,C,203382,C,0,4,1
203076,C,203083,C,0,4,2
203076,C,203083,C,0,4,2
203083,C,201600,C,0,2,0
201600,C,203083,C,0,0,2
201600,C,203083,C,0,0,2
201600,C,203083,C,0,0,2
203083,C,201600,C,0,2,0
203076,C,203382,C,0,4,1
203076,C,203382,C,0,4,1
203382,C,203076,C,0,1,4
203076,C,203382,C,0,4,1
203083,C,203076,C,0,2,4
203083,C,203076,C,1,2,4
201600,C,203083,C,1,0,2
203083,C,201600,C,1,2,0
203382,C,201582,C,1,1,1
203076,C,203382,C,1,4,1
203083,C,203076,C,1,2,4
203076,C,203083,C,1,4,2
203076,C,203382,C,1,4,1
203382,C,203076,C,1,1,4
203083,C,203076,C,1,2,4
203083,C,203076,C,1,2,4
201188,C,203999,C,0,4,1
203999,C,201188,C,0,1,4
203999,C,201188,C,0,1,4
201188,C,203999,C,0,4,1
201188,C,203999,C,0,4,1
201188,C,203530,C,0,4,1
201188,C,203530,C,0,4,1
201188,C,203530,C,1,4,1
201188,C,203530,C,1,4,1
201188,C,203999,C,1,4,1
203999,C,201188,C,1,1,4
201188,C,203530,C,1,4,1
202696,C,201150,C,0,1,3
202696,C,201150,C,0,1,3
202696,C,201150,C,0,1,3
201150,C,202696,C,0,3,1
201150,C,202696,C,0,3,1
202696,C,201150,C,0,1,3
202696,C,201150,C,1,1,3
201150,C,202696,C,1,3,1
201150,C,202696,C,1,3,1
202696,C,201150,C,1,1,3
202696,C,201150,C,1,1,3
201150,C,202696,C,1,3,1
1626163,C,201160,C,1,3,1
201150,C,202696,C,1,3,1
201150,C,202696,C,1,3,1
202696,C,201150,C,1,1,3
202696,C,201150,C,1,1,3
202696,C,201150,C,1,1,3
202696,C,201150,C,1,1,3
202696,C,201150,C,1,1,3
202696,C,201150,C,1,1,3
201150,C,202696,C,1,3,1
201150,C,202696,C,1,3,1
202696,C,201150,C,1,1,3
